Weight,Height,BMI,Age,Gender,BMIcase,ActivityLevel,Goal,calories,protein,carbs,fat,bmr
66.86138275,1.956384213,17.46902404,41,Male,Moderate Thinness,Moderately Active,Muscle Gain,3146,275,354,70,1691.3539606250001
55.50506931,1.766346573,17.78999773,28,Female,Moderate Thinness,Lightly Active,Stay Fit,1867,117,233,52,1358.017301225
51.20531463,1.718250681,17.34365188,30,Male,Moderate Thinness,Sedentary,Stay Fit,1729,108,216,48,1440.9598219250001
51.88930979,1.727130277,17.40063565,61,Male,Moderate Thinness,Lightly Active,Stay Fit,1785,112,223,50,1298.3495210249998
61.40277759,1.825414299,18.42730906,25,Male,Moderate Thinness,Lightly Active,Muscle Gain,2698,236,304,60,1634.911712775
60.38650566,1.820110592,18.22873218,25,Male,Moderate Thinness,Sedentary,Stay Fit,1946,122,243,54,1621.4341766000002
52.39230509,1.736559405,17.37107799,24,Male,Moderate Thinness,Lightly Active,Stay Fit,2055,128,257,57,1494.272679025
58.28178964,1.826998871,17.46219492,65,Male,Moderate Thinness,Moderately Active,Stay Fit,2177,136,272,60,1404.6921907750002
58.6242022,1.816226073,17.77356693,65,Male,Moderate Thinness,Lightly Active,Stay Fit,1927,120,241,54,1401.383317625
56.25271105,1.778790834,17.78022308,29,Male,Moderate Thinness,Active,Stay Fit,2647,165,331,74,1534.2713817500003
59.4911063,1.844721605,17.49504549,51,Male,Moderate Thinness,Moderately Active,Stay Fit,2322,145,290,64,1497.862066125
52.3344359,1.696772862,18.18598053,47,Female,Moderate Thinness,Sedentary,Muscle Gain,1710,150,192,38,1187.8273977499998
64.02799864,1.908880868,17.58753179,46,Male,Moderate Thinness,Lightly Active,Muscle Gain,2654,232,299,59,1608.3305289
64.61129075,1.90499119,17.80386089,57,Male,Moderate Thinness,Moderately Active,Stay Fit,2413,151,302,67,1556.7324012499998
51.94473227,1.736720432,17.2208799,56,Male,Moderate Thinness,Lightly Active,Muscle Gain,2194,192,247,49,1329.8975927000001
65.02449211,1.885529002,18.28707539,28,Male,Moderate Thinness,Lightly Active,Loss Weight,1863,140,186,62,1693.7005473499999
57.62042247,1.80524618,17.69023418,62,Male,Moderate Thinness,Lightly Active,Muscle Gain,2309,202,260,51,1399.4830872000002
57.33266071,1.807045489,17.57040549,55,Male,Moderate Thinness,Moderately Active,Muscle Gain,2665,233,300,59,1432.730037725
63.6306311,1.917830542,17.29779644,52,Male,Moderate Thinness,Lightly Active,Stay Fit,2172,136,272,60,1579.9503997499999
65.24635271,1.93439816,17.4423061,40,Male,Moderate Thinness,Lightly Active,Stay Fit,2291,143,286,64,1666.4623771
57.27537655,1.77084094,18.26567033,51,Male,Moderate Thinness,Moderately Active,Loss Weight,1773,133,177,59,1429.529353
62.72012084,1.867821389,17.98766556,59,Male,Moderate Thinness,Lightly Active,Stay Fit,2069,129,259,57,1504.589576525
62.2032767,1.892664342,17.36505577,52,Male,Moderate Thinness,Lightly Active,Muscle Gain,2557,224,288,57,1549.9479807500002
64.26274579,1.920047374,17.43867482,45,Male,Moderate Thinness,Sedentary,Muscle Gain,2337,204,263,52,1622.6570666499997
57.64870984,1.803134389,17.73039168,63,Male,Moderate Thinness,Moderately Active,Stay Fit,2160,135,270,60,1393.4460915250002
63.22328882,1.914661229,17.24487905,24,Male,Moderate Thinness,Lightly Active,Muscle Gain,2828,247,318,63,1713.896156325
66.88319312,1.955698065,17.48699232,42,Male,Moderate Thinness,Sedentary,Muscle Gain,2428,212,273,54,1686.1432218250002
58.8944281,1.802751963,18.12210818,25,Male,Moderate Thinness,Active,Stay Fit,2753,172,344,76,1595.664257875
66.65289373,1.916750531,18.13880307,59,Male,Moderate Thinness,Moderately Active,Stay Fit,2440,152,305,68,1574.4980191749999
51.4320252,1.721773768,17.34887826,25,Male,Moderate Thinness,Lightly Active,Muscle Gain,2426,212,273,54,1470.4288569999999
53.59689472,1.724947957,18.0139746,56,Male,Moderate Thinness,Lightly Active,Stay Fit,1841,115,230,51,1339.061420325
55.89751037,1.766952109,17.90369664,29,Male,Moderate Thinness,Sedentary,Muscle Gain,2194,192,247,49,1523.3201718250002
62.88208445,1.898086712,17.45535666,31,Male,Moderate Thinness,Moderately Active,Stay Fit,2581,161,323,72,1665.1250395
54.79896118,1.783366905,17.23032837,60,Male,Moderate Thinness,Lightly Active,Stay Fit,1880,118,235,52,1367.593927425
59.2307015,1.816740173,17.94497489,54,Male,Moderate Thinness,Lightly Active,Stay Fit,2011,126,251,56,1462.7696231250002
56.2566749,1.798962974,17.38675086,55,Male,Moderate Thinness,Lightly Active,Muscle Gain,2338,205,263,52,1416.9186077499999
53.66918619,1.732540645,17.87975489,52,Male,Moderate Thinness,Lightly Active,Muscle Gain,2251,197,253,50,1364.529765025
54.08051811,1.762317477,17.41298478,22,Female,Moderate Thinness,Lightly Active,Muscle Gain,2263,198,255,50,1371.2536042250001
64.96180186,1.9468909,17.13896493,30,Male,Moderate Thinness,Lightly Active,Stay Fit,2367,148,296,66,1721.4248311000001
63.05974382,1.855855291,18.30906552,56,Male,Moderate Thinness,Lightly Active,Stay Fit,2084,130,260,58,1515.5069950749998
61.26225261,1.839635009,18.10281336,28,Male,Moderate Thinness,Lightly Active,Stay Fit,2238,140,280,62,1627.394406725
53.12126073,1.728040057,17.79479741,45,Male,Moderate Thinness,Lightly Active,Muscle Gain,2296,201,258,51,1391.2376429250003
52.39577501,1.698811158,18.15754661,37,Female,Moderate Thinness,Sedentary,Loss Weight,1190,89,119,40,1239.7147238500002
67.80906477,1.927074015,18.25934305,64,Male,Moderate Thinness,Sedentary,Muscle Gain,2257,197,254,50,1567.5119070750002
69.13810917,1.97150146,17.78807079,59,Male,Moderate Thinness,Lightly Active,Muscle Gain,2695,236,303,60,1633.5695042000002
53.31551161,1.738741416,17.63462886,47,Male,Moderate Thinness,Sedentary,Muscle Gain,2001,175,225,44,1389.8685011
63.73251975,1.912458152,17.4360498,30,Male,Moderate Thinness,Sedentary,Muscle Gain,2430,213,273,54,1687.6115425
65.17708481,1.925331646,17.58357259,19,Male,Moderate Thinness,Lightly Active,Stay Fit,2427,152,303,67,1765.10312685
58.79118356,1.829110723,17.57351688,31,Male,Moderate Thinness,Lightly Active,Muscle Gain,2609,228,294,58,1581.106037475
64.24421361,1.923188929,17.37180578,44,Male,Moderate Thinness,Lightly Active,Muscle Gain,2689,235,303,60,1629.435216725
59.27260483,1.81885212,17.92693422,25,Male,Moderate Thinness,Moderately Active,Stay Fit,2495,156,312,69,1609.5086233
64.53912289,1.894662794,17.97863632,63,Male,Moderate Thinness,Moderately Active,Muscle Gain,2826,247,318,63,1519.55547515
68.4710332,1.951263674,17.98343045,40,Male,Moderate Thinness,Active,Muscle Gain,3538,310,398,79,1709.2501282499998
53.28244845,1.732416506,17.76714606,21,Male,Moderate Thinness,Lightly Active,Muscle Gain,2501,219,281,56,1515.58480075
65.23756846,1.931632817,17.49952195,34,Male,Moderate Thinness,Lightly Active,Muscle Gain,2796,245,315,62,1694.6461952250002
57.80191781,1.7806756,18.23116163,28,Male,Moderate Thinness,Lightly Active,Muscle Gain,2567,225,289,57,1555.9414281
53.00662881,1.715468519,18.02033653,18,Male,Moderate Thinness,Lightly Active,Stay Fit,2086,130,261,58,1517.234112475
58.80864048,1.817706084,17.80011778,32,Female,Moderate Thinness,Lightly Active,Muscle Gain,2315,203,260,51,1403.1527073000002
62.32311603,1.902433086,17.22134694,52,Male,Moderate Thinness,Moderately Active,Muscle Gain,2896,253,326,64,1557.2518390500002
57.51849241,1.820037793,17.36972336,54,Male,Moderate Thinness,Moderately Active,Muscle Gain,2693,236,303,60,1447.708544725
60.2101052,1.857278089,17.45476554,58,Male,Moderate Thinness,Lightly Active,Muscle Gain,2439,213,274,54,1477.899857625
69.10751262,1.964857755,17.90042329,46,Male,Moderate Thinness,Lightly Active,Muscle Gain,2795,245,314,62,1694.1112230749998
53.39225397,1.72569614,17.92881876,52,Male,Moderate Thinness,Moderately Active,Muscle Gain,2525,221,284,56,1357.4826272
60.36592147,1.839105909,17.85532326,59,Male,Moderate Thinness,Lightly Active,Muscle Gain,2414,211,272,54,1463.1004078249998
52.55280527,1.708509031,18.00783178,61,Male,Moderate Thinness,Moderately Active,Stay Fit,2005,125,251,56,1293.346197075
57.21731038,1.776280101,18.13387649,61,Male,Moderate Thinness,Lightly Active,Muscle Gain,2281,200,257,51,1382.3481669250002
53.03935168,1.701250135,18.32579306,21,Male,Moderate Thinness,Lightly Active,Stay Fit,2054,128,257,57,1493.674851175
54.63126896,1.778294328,17.27485909,46,Male,Moderate Thinness,Active,Stay Fit,2471,154,309,69,1432.7466445999999
61.46704445,1.878724514,17.4137522,31,Male,Moderate Thinness,Lightly Active,Muscle Gain,2704,237,304,60,1638.87326575
52.71984298,1.697627517,18.29454944,23,Female,Moderate Thinness,Lightly Active,Stay Fit,1804,113,226,50,1312.215627925
51.33129955,1.722138859,17.30760628,25,Male,Moderate Thinness,Lightly Active,Stay Fit,2021,126,253,56,1469.649782375
50.16687904,1.707153905,17.21320885,25,Male,Moderate Thinness,Moderately Active,Stay Fit,2245,140,281,62,1448.639981025
56.0,1.79,17.47760682,45,Male,Moderate Thinness,Moderately Active,Stay Fit,2261,141,283,63,1458.75
67.6695016,1.927828821,18.20764629,33,Male,Moderate Thinness,Lightly Active,Muscle Gain,2841,249,320,63,1721.588029125
67.8054948,1.923930016,18.324455,29,Male,Moderate Thinness,Lightly Active,Stay Fit,2393,150,299,66,1740.511208
68.26891439,1.933765352,18.25784263,34,Male,Moderate Thinness,Sedentary,Muscle Gain,2486,218,280,55,1726.2924889
64.51031896,1.942865176,17.08975356,30,Male,Moderate Thinness,Lightly Active,Loss Weight,1886,141,189,63,1714.3939246
57.91472375,1.797633714,17.92219311,54,Male,Moderate Thinness,Lightly Active,Muscle Gain,2372,208,267,53,1437.66830875
64.19776179,1.922527521,17.36904472,24,Male,Moderate Thinness,Lightly Active,Stay Fit,2377,149,297,66,1728.557318525
57.38494391,1.778579884,18.14133232,55,Female,Moderate Thinness,Lightly Active,Muscle Gain,2062,180,232,46,1249.4618666
63.66758995,1.888563042,17.86677998,48,Male,Moderate Thinness,Sedentary,Stay Fit,1898,119,237,53,1582.0278007499999
56.21108583,1.78313122,17.68260587,63,Male,Moderate Thinness,Lightly Active,Stay Fit,1879,117,235,52,1366.5678708
63.24582652,1.897574068,17.56449806,40,Male,Moderate Thinness,Lightly Active,Muscle Gain,2679,234,301,60,1623.4420577
62.98631145,1.867181769,18.07384766,52,Male,Moderate Thinness,Lightly Active,Stay Fit,2120,132,265,59,1541.8517201250002
52.65698784,1.714061869,17.92252486,52,Male,Moderate Thinness,Lightly Active,Muscle Gain,2216,194,249,49,1342.8585465249998
58.28197717,1.79413248,18.10790479,42,Male,Moderate Thinness,Lightly Active,Muscle Gain,2474,216,278,55,1499.1525717
57.25717063,1.777460486,18.12764903,55,Male,Moderate Thinness,Lightly Active,Stay Fit,1944,122,243,54,1413.48451005
55.16509293,1.780863094,17.40911447,30,Male,Moderate Thinness,Moderately Active,Stay Fit,2356,147,294,65,1519.69036305
57.22597969,1.79484083,17.76661278,65,Male,Moderate Thinness,Sedentary,Muscle Gain,1979,173,223,44,1374.03531565
53.10084135,1.714677312,18.07043077,20,Female,Moderate Thinness,Moderately Active,Stay Fit,2080,130,260,58,1341.6817335
67.63412702,1.958190784,17.63710509,36,Male,Moderate Thinness,Active,Stay Fit,2976,186,372,83,1725.2105102
64.14361602,1.92743833,17.26917857,31,Male,Moderate Thinness,Lightly Active,Stay Fit,2332,146,292,65,1696.08511645
66.05261277,1.924658927,17.83217578,43,Male,Moderate Thinness,Lightly Active,Muscle Gain,2728,239,307,61,1653.437957075
55.54515374,1.768169023,17.76649535,55,Male,Moderate Thinness,Lightly Active,Loss Weight,1530,115,153,51,1390.557176775
53.62758944,1.761596238,17.28132616,21,Male,Moderate Thinness,Moderately Active,Muscle Gain,2859,250,322,64,1537.27354315
59.93818906,1.84232148,17.6599962,59,Male,Moderate Thinness,Active,Stay Fit,2520,158,315,70,1460.8328155999998
65.74945827,1.918291707,17.86751688,19,Male,Moderate Thinness,Lightly Active,Stay Fit,2429,152,304,67,1766.4268995750003
50.98399876,1.678034373,18.11237544,45,Male,Moderate Thinness,Lightly Active,Stay Fit,1841,115,230,51,1338.611470725
51.55537906,1.718989351,17.44646507,30,Male,Moderate Thinness,Lightly Active,Muscle Gain,2384,209,268,53,1444.922134975
58.42502892,1.846514474,17.13554284,30,Male,Moderate Thinness,Lightly Active,Stay Fit,2191,137,274,61,1593.32183545
65.11228507,1.945541769,17.20174265,24,Male,Moderate Thinness,Lightly Active,Stay Fit,2409,151,301,67,1752.0864563250002
51.27369013,1.718510001,17.36369266,55,Female,Moderate Thinness,Lightly Active,Muscle Gain,1899,166,214,42,1150.805651925
54.5211188,1.732779481,18.15756908,56,Male,Moderate Thinness,Lightly Active,Stay Fit,1861,116,233,52,1353.198363625
57.34702491,1.781380494,18.07168542,54,Male,Moderate Thinness,Lightly Active,Muscle Gain,2346,205,264,52,1421.8330578500002
52.9584578,1.724577767,17.80758953,51,Male,Moderate Thinness,Lightly Active,Muscle Gain,2240,196,252,50,1357.445682375
59.23681324,1.805433678,18.17226992,25,Male,Moderate Thinness,Moderately Active,Muscle Gain,2977,260,335,66,1600.76418115
56.47591981,1.76873444,18.05181373,29,Male,Moderate Thinness,Moderately Active,Loss Weight,1897,142,190,63,1530.2182231000002
64.75891449,1.922886553,17.51933711,31,Male,Moderate Thinness,Lightly Active,Loss Weight,1869,140,187,62,1699.3932405250002
69.00172548,1.95120535,18.12439784,38,Male,Moderate Thinness,Active,Muscle Gain,3570,312,402,79,1724.52059855
57.93979954,1.794058986,18.00744951,28,Male,Moderate Thinness,Lightly Active,Muscle Gain,2583,226,291,57,1565.6848616500001
56.75522559,1.79236192,17.66775289,24,Male,Moderate Thinness,Moderately Active,Stay Fit,2438,152,305,68,1572.7784559000002
51.49677295,1.713403773,17.54226365,55,Female,Moderate Thinness,Moderately Active,Stay Fit,1782,111,223,50,1149.845087625
64.53165298,1.9167696,17.5741794,31,Male,Moderate Thinness,Moderately Active,Muscle Gain,3150,276,354,70,1693.2975298000001
61.14724394,1.850112239,17.87462761,31,Male,Moderate Thinness,Sedentary,Stay Fit,1941,121,243,54,1617.792588775
65.87201129,1.917963189,17.90699274,19,Male,Moderate Thinness,Lightly Active,Stay Fit,2430,152,304,68,1767.447106025
59.98725525,1.82451715,18.02151125,25,Male,Moderate Thinness,Moderately Active,Stay Fit,2511,157,314,70,1620.1957712499998
65.24674251,1.935207793,17.42209536,19,Male,Moderate Thinness,Lightly Active,Muscle Gain,2924,256,329,65,1771.972295725
53.0007587,1.753389785,17.23824224,21,Male,Moderate Thinness,Sedentary,Muscle Gain,2197,192,247,49,1525.8762026250001
50.32642741,1.705371693,17.30445913,40,Female,Moderate Thinness,Lightly Active,Muscle Gain,1993,174,224,44,1208.121582225
62.03260755,1.866986822,17.80780004,20,Male,Moderate Thinness,Sedentary,Stay Fit,2031,127,254,56,1692.19283925
68.43702032,1.935720305,18.26278319,39,Male,Moderate Thinness,Moderately Active,Stay Fit,2642,165,330,73,1704.1953938249999
69.18031968,1.957275706,18.05990693,45,Male,Moderate Thinness,Lightly Active,Muscle Gain,2797,245,315,62,1695.1005130499998
65.85815131,1.913833074,17.99606153,34,Male,Moderate Thinness,Lightly Active,Stay Fit,2323,145,290,65,1689.72718435
62.2522058,1.904048114,17.17213245,23,Male,Moderate Thinness,Lightly Active,Stay Fit,2341,146,293,65,1702.55212925
57.55590755,1.784251054,18.08274725,43,Male,Moderate Thinness,Moderately Active,Stay Fit,2295,143,287,64,1480.71598425
57.72049141,1.816764393,17.48920427,34,Female,Moderate Thinness,Lightly Active,Muscle Gain,2280,200,256,51,1381.682659725
50.21782279,1.713069481,17.11252003,26,Male,Moderate Thinness,Lightly Active,Muscle Gain,2389,209,269,53,1447.846653525
68.85886741,1.962946091,17.87012227,56,Male,Moderate Thinness,Active,Muscle Gain,3396,297,382,75,1640.429980975
59.22499536,1.830676347,17.68003505,32,Male,Moderate Thinness,Moderately Active,Stay Fit,2451,153,306,68,1581.4226704750001
55.64122921,1.777270974,17.61837821,42,Male,Moderate Thinness,Lightly Active,Stay Fit,2011,126,251,56,1462.2066508499997
64.5880785,1.92127683,17.50299829,32,Male,Moderate Thinness,Sedentary,Stay Fit,2030,127,254,56,1691.67880375
54.3845214,1.7316387,18.13633749,29,Male,Moderate Thinness,Lightly Active,Stay Fit,2043,128,255,57,1486.1194014999999
64.46852946,1.904667543,17.7810449,48,Male,Moderate Thinness,Lightly Active,Muscle Gain,2640,231,297,59,1600.102508975
61.56059388,1.878529161,17.44689686,26,Male,Moderate Thinness,Sedentary,Muscle Gain,2397,210,270,53,1664.686664425
55.93969582,1.799021984,17.2825542,51,Male,Moderate Thinness,Sedentary,Muscle Gain,2065,181,232,46,1433.7856982
56.14070956,1.767703858,17.96630409,29,Male,Moderate Thinness,Lightly Active,Muscle Gain,2518,220,283,56,1526.22200685
68.96343421,1.963850438,17.88140725,44,Male,Moderate Thinness,Lightly Active,Stay Fit,2340,146,292,65,1702.04086585
54.77691744,1.784321531,17.20479242,60,Male,Moderate Thinness,Sedentary,Stay Fit,1642,103,205,46,1367.9701312749999
58.08975602,1.822249207,17.49560745,62,Male,Moderate Thinness,Lightly Active,Stay Fit,1945,122,243,54,1414.803314575
61.90418348,1.846068432,18.1641199,55,Male,Moderate Thinness,Sedentary,Muscle Gain,2164,189,243,48,1502.8346048
66.58013015,1.90964149,18.25742736,64,Male,Moderate Thinness,Lightly Active,Stay Fit,2123,133,265,59,1544.32723275
63.66536942,1.892931789,17.78487936,46,Male,Moderate Thinness,Lightly Active,Stay Fit,2193,137,274,61,1594.736062325
53.47460487,1.751365391,17.44113104,21,Male,Moderate Thinness,Lightly Active,Muscle Gain,2523,221,284,56,1529.349418075
50.19762281,1.716785889,17.03141539,31,Male,Moderate Thinness,Lightly Active,Stay Fit,1959,122,245,54,1424.967408725
56.47144498,1.781383178,17.80322909,21,Male,Moderate Thinness,Moderately Active,Stay Fit,2446,153,306,68,1578.07893605
62.69940888,1.87915953,17.76497962,59,Male,Moderate Thinness,Moderately Active,Muscle Gain,2811,246,316,62,1511.4687950500002
62.66230051,1.897411847,17.40537747,59,Male,Moderate Thinness,Active,Stay Fit,2626,164,328,73,1522.505409475
66.57254656,1.921422204,18.02936329,64,Male,Moderate Thinness,Lightly Active,Stay Fit,2133,133,267,59,1551.6143430999998
66.08724189,1.915066951,18.0348967,35,Male,Moderate Thinness,Lightly Active,Stay Fit,2321,145,290,64,1687.789263275
51.19123491,1.715592356,17.39231005,34,Female,Moderate Thinness,Lightly Active,Muscle Gain,2068,181,233,46,1253.1575716
52.91703212,1.759685075,17.09227971,44,Male,Moderate Thinness,Lightly Active,Muscle Gain,2333,204,262,52,1413.9734930749999
61.27750242,1.82350938,18.43017903,21,Male,Moderate Thinness,Lightly Active,Muscle Gain,2727,239,307,61,1652.4683866999999
52.59425738,1.739295949,17.38802024,55,Male,Moderate Thinness,Sedentary,Muscle Gain,1934,169,218,43,1343.0025419249998
57.06627929,1.823645317,17.1612868,21,Male,Moderate Thinness,Lightly Active,Muscle Gain,2657,232,299,59,1610.4411160249997
52.18916536,1.71609555,17.72456587,61,Male,Moderate Thinness,Sedentary,Muscle Gain,1864,163,210,41,1294.45137235
60.38287271,1.842300853,17.79821134,59,Male,Moderate Thinness,Lightly Active,Muscle Gain,2418,212,272,54,1465.2667602250003
54.66620653,1.780392625,17.24606127,59,Male,Moderate Thinness,Moderately Active,Muscle Gain,2547,223,287,57,1369.407455925
63.23937998,1.887620739,17.75043915,52,Male,Moderate Thinness,Lightly Active,Stay Fit,2141,134,268,59,1557.1567616749999
65.09106223,1.951487844,17.09189959,30,Male,Moderate Thinness,Lightly Active,Stay Fit,2373,148,297,66,1725.5905248000001
55.95658059,1.802906352,17.21553886,57,Male,Moderate Thinness,Lightly Active,Muscle Gain,2321,203,261,52,1406.3822759
58.95305691,1.801477638,18.16595281,38,Female,Moderate Thinness,Lightly Active,Stay Fit,1876,117,234,52,1364.45409285
51.86122161,1.702525738,17.89969667,37,Male,Moderate Thinness,Lightly Active,Stay Fit,1929,121,241,54,1402.69080235
58.1724282,1.826319652,17.4410606,65,Male,Moderate Thinness,Lightly Active,Stay Fit,1929,121,241,54,1403.1740645
58.7063854,1.810295347,17.91434096,19,Male,Moderate Thinness,Lightly Active,Muscle Gain,2687,235,302,60,1628.498445875
60.47305697,1.861345352,17.45451753,59,Male,Moderate Thinness,Moderately Active,Stay Fit,2291,143,286,64,1478.0714147000003
53.19098779,1.70689865,18.25675157,62,Male,Moderate Thinness,Lightly Active,Stay Fit,1779,111,222,49,1293.72153415
69.18359263,1.947482416,18.24003189,39,Male,Moderate Thinness,Lightly Active,Muscle Gain,2836,248,319,63,1719.0124363
50.70506478,1.716266011,17.21361481,21,Male,Moderate Thinness,Lightly Active,Muscle Gain,2442,214,275,54,1479.716904675
56.9182064,1.806902249,17.43627762,56,Male,Moderate Thinness,Moderately Active,Stay Fit,2206,138,276,61,1423.495969625
64.6891864,1.918312996,17.57866465,43,Male,Moderate Thinness,Lightly Active,Muscle Gain,2699,236,304,60,1635.8374864999998
53.95724952,1.760183238,17.41545708,21,Male,Moderate Thinness,Sedentary,Stay Fit,1848,116,231,51,1539.68701895
63.13050234,1.886944718,17.73323126,31,Male,Moderate Thinness,Lightly Active,Muscle Gain,2740,240,308,61,1660.64547215
54.50837508,1.745826122,17.88586428,28,Male,Moderate Thinness,Moderately Active,Stay Fit,2327,145,291,65,1501.22507705
59.88363931,1.846348744,17.57056143,58,Male,Moderate Thinness,Lightly Active,Stay Fit,2018,126,252,56,1467.8043581000002
65.78274259,1.930244175,17.66312693,20,Male,Moderate Thinness,Lightly Active,Muscle Gain,2919,255,328,65,1769.2300352749999
68.7181444,1.965350528,17.79077727,45,Male,Moderate Thinness,Active,Muscle Gain,3510,307,395,78,1695.5255240000001
60.51422196,1.820937837,18.24945598,33,Female,Moderate Thinness,Lightly Active,Loss Weight,1559,117,156,52,1417.2283677249998
53.43267366,1.756313957,17.32272087,20,Male,Moderate Thinness,Lightly Active,Stay Fit,2113,132,264,59,1537.022959725
52.49211571,1.725600215,17.62949766,55,Male,Moderate Thinness,Lightly Active,Loss Weight,1467,110,147,49,1333.421291475
68.79868669,1.955730685,17.98683444,34,Male,Moderate Thinness,Lightly Active,Muscle Gain,2880,252,324,64,1745.318545025
56.34919663,1.794421739,17.49917295,43,Male,Moderate Thinness,Lightly Active,Stay Fit,2028,127,254,56,1475.0055531750002
65.26765593,1.916178124,17.7749706,43,Male,Moderate Thinness,Moderately Active,Muscle Gain,3051,267,343,68,1640.2878868
68.44513174,1.955755736,17.8979023,25,Male,Moderate Thinness,Lightly Active,Stay Fit,2457,154,307,68,1786.7986523999998
65.23873988,1.926418779,17.58078122,20,Male,Moderate Thinness,Lightly Active,Stay Fit,2422,151,303,67,1761.399135675
64.23814769,1.893189635,17.93531393,52,Male,Moderate Thinness,Moderately Active,Stay Fit,2434,152,304,68,1570.624998775
53.37567664,1.711607884,18.22014991,22,Male,Moderate Thinness,Lightly Active,Stay Fit,2060,129,258,57,1498.5116939000002
67.89742581,1.929752735,18.23265628,64,Male,Moderate Thinness,Lightly Active,Stay Fit,2159,135,270,60,1570.069717475
50.49622806,1.713949288,17.18929041,36,Female,Moderate Thinness,Lightly Active,Muscle Gain,2038,178,229,45,1235.1805856
66.69954846,1.919375649,18.10408382,20,Male,Moderate Thinness,Moderately Active,Stay Fit,2746,172,343,76,1771.605265225
69.04201557,1.951436192,18.13010429,34,Male,Moderate Thinness,Moderately Active,Muscle Gain,3246,284,365,72,1745.0677757000003
56.55668811,1.763119762,18.19761682,20,Male,Moderate Thinness,Sedentary,Loss Weight,1510,113,151,50,1572.51673235
55.62237034,1.778738393,17.58352363,42,Male,Moderate Thinness,Lightly Active,Muscle Gain,2414,211,272,54,1462.935199025
50.85543018,1.719787799,17.19384333,26,Male,Moderate Thinness,Lightly Active,Stay Fit,2005,125,251,56,1458.421676175
69.02460959,1.964218508,17.89056198,45,Male,Moderate Thinness,Lightly Active,Muscle Gain,2802,245,315,62,1697.8826634000002
60.12379658,1.822026094,18.11197309,58,Male,Moderate Thinness,Lightly Active,Stay Fit,2001,125,250,56,1455.00427455
58.73571029,1.841843353,17.31247713,37,Male,Moderate Thinness,Lightly Active,Muscle Gain,2572,225,289,57,1558.509198525
65.84364674,1.942976542,17.4411625,25,Male,Moderate Thinness,Lightly Active,Stay Fit,2410,151,301,67,1752.79680615
50.96875888,1.715009434,17.32929089,29,Male,Moderate Thinness,Lightly Active,Muscle Gain,2379,208,268,53,1441.56848505
52.94531718,1.703529822,18.24616268,23,Female,Moderate Thinness,Lightly Active,Stay Fit,1812,113,226,50,1318.1593105499999
52.00304133,1.727556612,17.43102653,52,Male,Moderate Thinness,Moderately Active,Muscle Gain,2501,219,281,56,1344.7532958000002
69.3539856,1.959163782,18.07006197,56,Male,Moderate Thinness,Lightly Active,Muscle Gain,2711,237,305,60,1643.01721975
69.00036272,1.955984054,18.03498225,34,Male,Moderate Thinness,Lightly Active,Muscle Gain,2883,252,324,64,1747.4936609499998
62.78277388,1.880899119,17.74712218,52,Male,Moderate Thinness,Lightly Active,Muscle Gain,2555,224,287,57,1548.3896881750002
62.25485905,1.901604288,17.21776775,23,Male,Moderate Thinness,Lightly Active,Stay Fit,2339,146,292,65,1701.0512705
57.02540777,1.816785105,17.2768753,36,Male,Moderate Thinness,Lightly Active,Stay Fit,2105,132,263,58,1530.7447683249998
60.55681402,1.818400961,18.3140308,44,Male,Moderate Thinness,Active,Stay Fit,2634,165,329,73,1527.068740825
65.2738291,1.932306261,17.4817691,25,Male,Moderate Thinness,Lightly Active,Stay Fit,2393,150,299,66,1740.4297041250002
70.45471505,1.961789722,18.30630731,40,Male,Moderate Thinness,Sedentary,Stay Fit,2083,130,260,58,1735.66572675
54.09974586,1.761824953,17.43099928,24,Female,Moderate Thinness,Sedentary,Stay Fit,1633,102,204,45,1361.138054225
65.51851448,1.93377579,17.52612938,20,Male,Moderate Thinness,Active,Stay Fit,3051,191,381,85,1768.79501355
56.12149467,1.766481842,17.98502053,29,Male,Moderate Thinness,Lightly Active,Muscle Gain,2517,220,283,56,1525.26609795
51.01269889,1.701115163,17.63124692,62,Male,Moderate Thinness,Lightly Active,Stay Fit,1744,109,218,48,1268.323965775
57.22849294,1.821341734,17.25178088,36,Male,Moderate Thinness,Lightly Active,Stay Fit,2111,132,264,59,1535.62351315
55.83502985,1.774942753,17.72436848,43,Male,Moderate Thinness,Moderately Active,Loss Weight,1808,136,181,60,1457.689519125
60.52311809,1.823244418,18.20671858,34,Male,Moderate Thinness,Moderately Active,Muscle Gain,2938,257,331,65,1579.7589421500002
51.51861255,1.705064333,17.72312605,57,Male,Moderate Thinness,Lightly Active,Muscle Gain,2146,188,241,48,1300.8513336249998
65.34623394,1.886824579,18.35530303,47,Male,Moderate Thinness,Sedentary,Muscle Gain,2308,202,260,51,1602.727701275
64.92389135,1.929904083,17.43142382,52,Male,Moderate Thinness,Moderately Active,Stay Fit,2481,155,310,69,1600.4289653750002
62.7939652,1.89093959,17.57384366,52,Male,Moderate Thinness,Moderately Active,Stay Fit,2410,151,301,67,1554.77689575
62.43972137,1.890301382,17.47433575,20,Male,Moderate Thinness,Active,Muscle Gain,3541,310,398,79,1710.83557745
65.36127162,1.936555723,17.42751488,20,Male,Moderate Thinness,Lightly Active,Muscle Gain,2919,255,328,65,1768.960043075
